Date,Symbol,Open,Volume
2010-04-13,AMZN,141.22999572753906,4785500.0
2010-04-14,AMZN,140.33999633789062,7900300.0
2010-04-15,AMZN,144.5500030517578,7829600.0
2010-04-16,AMZN,144.8800048828125,8396800.0
2010-04-19,AMZN,142.35000610351562,6022000.0
2010-04-20,AMZN,143.8300018310547,4311700.0
2010-04-21,AMZN,145.1699981689453,7374400.0
2010-04-22,AMZN,147.00999450683594,15165800.0
2010-04-23,AMZN,145.3800048828125,18975200.0
2010-04-26,AMZN,143.1999969482422,9318300.0
2010-04-27,AMZN,145.5500030517578,8639000.0
2010-04-28,AMZN,142.58999633789062,9235300.0
2010-04-29,AMZN,140.08999633789062,6314200.0
2010-04-30,AMZN,141.39999389648438,6113500.0
2010-05-03,AMZN,137.1999969482422,5654600.0
2010-05-04,AMZN,135.6199951171875,12667800.0
2010-05-05,AMZN,128.0,9458100.0
2010-05-06,AMZN,130.0,10189000.0
2010-05-07,AMZN,127.97000122070312,11927600.0
2010-05-10,AMZN,129.72999572753906,6806100.0
2010-05-11,AMZN,129.9499969482422,6044100.0
2010-05-12,AMZN,131.41000366210938,5904500.0
2010-05-13,AMZN,133.92999267578125,5940200.0
2010-05-14,AMZN,130.36000061035156,5277800.0
2010-05-17,AMZN,128.24000549316406,5642200.0
2010-05-18,AMZN,130.13999938964844,5256900.0
2010-05-19,AMZN,125.51000213623048,6463300.0
2010-05-20,AMZN,122.63999938964844,8594400.0
2010-05-21,AMZN,117.9000015258789,7966900.0
2010-05-24,AMZN,122.56999969482422,4535900.0
2010-05-25,AMZN,118.54000091552734,6913400.0
2010-05-26,AMZN,125.0500030517578,6964600.0
2010-05-27,AMZN,124.9800033569336,4747700.0
2010-05-28,AMZN,126.06999969482422,3954800.0
2010-06-01,AMZN,124.97000122070312,3659500.0
2010-06-02,AMZN,124.0199966430664,4764700.0
2010-06-03,AMZN,126.25,5276900.0
2010-06-04,AMZN,126.33000183105467,5497700.0
2010-06-07,AMZN,125.83999633789062,6566400.0
2010-06-08,AMZN,122.0,11484400.0
2010-06-09,AMZN,120.30999755859376,7369200.0
2010-06-10,AMZN,120.0,6061800.0
2010-06-11,AMZN,121.38999938964844,4204600.0
2010-06-14,AMZN,124.23999786376952,3923000.0
2010-06-15,AMZN,123.1999969482422,4541000.0
2010-06-16,AMZN,125.38999938964844,3964300.0
2010-06-17,AMZN,126.73999786376952,3479000.0
2010-06-18,AMZN,126.4800033569336,3836000.0
2010-06-21,AMZN,126.79000091552734,5327700.0
2010-06-22,AMZN,122.6500015258789,6207200.0
2010-06-23,AMZN,122.11000061035156,5455100.0
2010-06-24,AMZN,120.61000061035156,7771100.0
2010-06-25,AMZN,118.13999938964844,5769700.0
2010-06-28,AMZN,118.8499984741211,5612200.0
2010-06-29,AMZN,116.26000213623048,12866300.0
2010-06-30,AMZN,108.58000183105467,9740700.0
2010-07-01,AMZN,108.9000015258789,8529800.0
2010-07-02,AMZN,110.91999816894533,4477100.0
2010-07-06,AMZN,110.6500015258789,5219300.0
2010-07-07,AMZN,109.83999633789062,4941000.0
2010-07-08,AMZN,115.0199966430664,6775000.0
2010-07-09,AMZN,116.5500030517578,4065100.0
2010-07-12,AMZN,117.80999755859376,4783600.0
2010-07-13,AMZN,120.69000244140624,7091100.0
2010-07-14,AMZN,123.02999877929688,5257000.0
2010-07-15,AMZN,120.12999725341795,6047700.0
2010-07-16,AMZN,121.27999877929688,6227900.0
2010-07-19,AMZN,118.37999725341795,5030900.0
2010-07-20,AMZN,120.61000061035156,6785000.0
2010-07-21,AMZN,120.62000274658205,5011700.0
2010-07-22,AMZN,118.70999908447266,15003400.0
2010-07-23,AMZN,105.93000030517578,42421100.0
2010-07-26,AMZN,118.26000213623048,11137800.0
2010-07-27,AMZN,118.43000030517578,7796100.0
2010-07-28,AMZN,117.0,5472300.0
2010-07-29,AMZN,117.98999786376952,6175800.0
2010-07-30,AMZN,115.52999877929688,7077500.0
2010-08-02,AMZN,119.1500015258789,5443700.0
2010-08-03,AMZN,120.0,5953800.0
2010-08-04,AMZN,123.05999755859376,9270800.0
2010-08-05,AMZN,126.7699966430664,4282300.0
2010-08-06,AMZN,126.72000122070312,5065200.0
2010-08-09,AMZN,128.4600067138672,5085800.0
2010-08-10,AMZN,127.9499969482422,5706900.0
2010-08-11,AMZN,128.10000610351562,5541700.0
2010-08-12,AMZN,123.76000213623048,4367900.0
2010-08-13,AMZN,126.05999755859376,3976600.0
2010-08-16,AMZN,123.61000061035156,4024700.0
2010-08-17,AMZN,127.33999633789062,5044700.0
2010-08-18,AMZN,129.25,7901500.0
2010-08-19,AMZN,129.22000122070312,5582500.0
2010-08-20,AMZN,127.1999969482422,4170100.0
2010-08-23,AMZN,127.86000061035156,3861300.0
2010-08-24,AMZN,125.41000366210938,5369700.0
2010-08-25,AMZN,123.8499984741211,5344500.0
2010-08-26,AMZN,127.1500015258789,4694500.0
2010-08-27,AMZN,125.45999908447266,5080000.0
2010-08-30,AMZN,126.02999877929688,3426000.0
2010-08-31,AMZN,122.8499984741211,4225600.0
2010-09-01,AMZN,126.36000061035156,7138300.0
2010-09-02,AMZN,132.1699981689453,5407400.0
2010-09-03,AMZN,136.88999938964844,6581200.0
2010-09-07,AMZN,137.55999755859375,3883000.0
2010-09-08,AMZN,137.92999267578125,5828500.0
2010-09-09,AMZN,140.38999938964844,4958000.0
2010-09-10,AMZN,140.75,5043600.0
2010-09-13,AMZN,144.07000732421875,5077400.0
2010-09-14,AMZN,144.5,4319400.0
2010-09-15,AMZN,144.8800048828125,4903600.0
2010-09-16,AMZN,145.39999389648438,5827000.0
2010-09-17,AMZN,148.89999389648438,7259600.0
2010-09-20,AMZN,148.6999969482422,6449400.0
2010-09-21,AMZN,150.75999450683594,7542000.0
2010-09-22,AMZN,149.83999633789062,6612400.0
2010-09-23,AMZN,151.1999969482422,7065600.0
2010-09-24,AMZN,155.42999267578125,10590600.0
2010-09-27,AMZN,160.22000122070312,6446300.0
2010-09-28,AMZN,159.83999633789062,8494200.0
2010-09-29,AMZN,159.02999877929688,7287500.0
2010-09-30,AMZN,160.00999450683594,7606000.0
2010-10-01,AMZN,157.0800018310547,8683400.0
2010-10-04,AMZN,153.9499969482422,5346500.0
2010-10-05,AMZN,157.0800018310547,5620000.0
2010-10-06,AMZN,160.60000610351562,6060800.0
2010-10-07,AMZN,156.50999450683594,4622000.0
2010-10-08,AMZN,155.17999267578125,6918400.0
2010-10-11,AMZN,154.88999938964844,4486400.0
2010-10-12,AMZN,152.50999450683594,5280800.0
2010-10-13,AMZN,156.69000244140625,5632800.0
2010-10-14,AMZN,155.16000366210938,4024100.0
2010-10-15,AMZN,158.4199981689453,10135500.0
2010-10-18,AMZN,165.0,6331300.0
2010-10-19,AMZN,160.67999267578125,7525000.0
2010-10-20,AMZN,158.77999877929688,5790400.0
2010-10-21,AMZN,162.6699981689453,13482500.0
2010-10-22,AMZN,162.4499969482422,16318400.0
2010-10-25,AMZN,171.57000732421875,6530900.0
2010-10-26,AMZN,167.57000732421875,4689600.0
2010-10-27,AMZN,168.91000366210938,5721800.0
2010-10-28,AMZN,168.30999755859375,4684400.0
2010-10-29,AMZN,165.8000030517578,4998500.0
2010-11-01,AMZN,164.4499969482422,5239900.0
2010-11-02,AMZN,163.75,4260000.0
2010-11-03,AMZN,165.39999389648438,6112100.0
2010-11-04,AMZN,169.86000061035156,7395900.0
2010-11-05,AMZN,169.35000610351562,5212200.0
2010-11-08,AMZN,170.83999633789062,5706000.0
2010-11-09,AMZN,172.6699981689453,3978600.0
2010-11-10,AMZN,170.58999633789062,5440300.0
2010-11-11,AMZN,171.0,5691700.0
2010-11-12,AMZN,170.1199951171875,7160600.0
2010-11-15,AMZN,165.16000366210938,9648600.0
2010-11-16,AMZN,158.74000549316406,6571400.0
2010-11-17,AMZN,157.83999633789062,4524900.0
2010-11-18,AMZN,160.74000549316406,6225300.0
2010-11-19,AMZN,163.9499969482422,4464800.0
2010-11-22,AMZN,165.10000610351562,6142500.0
2010-11-23,AMZN,168.61000061035156,6465300.0
2010-11-24,AMZN,171.52999877929688,10042500.0
2010-11-26,AMZN,177.36000061035156,4271600.0
2010-11-29,AMZN,179.99000549316406,9695000.0
2010-11-30,AMZN,176.9499969482422,6762200.0
2010-12-01,AMZN,179.16000366210938,5770100.0
2010-12-02,AMZN,176.86000061035156,5537600.0
2010-12-03,AMZN,175.5,4907500.0
2010-12-06,AMZN,175.52000427246094,5654200.0
2010-12-07,AMZN,180.5,5077100.0
2010-12-08,AMZN,177.49000549316406,3726900.0
2010-12-09,AMZN,177.77000427246094,4555500.0
2010-12-10,AMZN,174.8800048828125,3565500.0
2010-12-13,AMZN,176.3300018310547,4202500.0
2010-12-14,AMZN,174.27999877929688,3685300.0
2010-12-15,AMZN,173.72000122070312,5810500.0
2010-12-16,AMZN,175.5800018310547,4121500.0
2010-12-17,AMZN,178.41000366210938,4507300.0
2010-12-20,AMZN,179.27000427246094,8735300.0
2010-12-21,AMZN,183.8800048828125,5111000.0
2010-12-22,AMZN,185.0,2578100.0
2010-12-23,AMZN,184.33999633789065,3358200.0
2010-12-27,AMZN,181.8999938964844,2249400.0
2010-12-28,AMZN,182.1000061035156,1975000.0
2010-12-29,AMZN,181.8000030517578,3120100.0
2010-12-30,AMZN,183.9199981689453,1961200.0
2010-12-31,AMZN,181.9600067138672,3451900.0
2011-01-03,AMZN,181.3699951171875,5331400.0
2011-01-04,AMZN,186.1499938964844,5031800.0
2011-01-05,AMZN,184.1000061035156,3418800.0
2011-01-06,AMZN,186.5,3179700.0
2011-01-07,AMZN,187.8800048828125,5221700.0
2011-01-10,AMZN,185.0399932861328,3375900.0
2011-01-11,AMZN,185.4199981689453,2814200.0
2011-01-12,AMZN,185.3600006103516,2679100.0
2011-01-13,AMZN,183.6000061035156,3367000.0
2011-01-14,AMZN,185.5,3662800.0
2011-01-18,AMZN,188.66000366210935,3896200.0
2011-01-19,AMZN,190.8999938964844,3882400.0
2011-01-20,AMZN,185.2899932861328,5709900.0
2011-01-21,AMZN,183.0,6806200.0
2011-01-24,AMZN,177.9499969482422,5600300.0
2011-01-25,AMZN,175.5,4651000.0
2011-01-26,AMZN,177.50999450683594,3762200.0
2011-01-27,AMZN,177.47999572753906,14594400.0
2011-01-28,AMZN,171.4499969482422,19908200.0
2011-01-31,AMZN,170.16000366210938,6718100.0
2011-02-01,AMZN,170.52000427246094,5085900.0
2011-02-02,AMZN,171.4199981689453,4547500.0
2011-02-03,AMZN,173.5,3678900.0
2011-02-04,AMZN,174.0,4347800.0
2011-02-07,AMZN,176.14999389648438,5254700.0
2011-02-08,AMZN,176.66000366210938,7794900.0
2011-02-09,AMZN,183.1499938964844,8312700.0
2011-02-10,AMZN,184.38999938964844,5331400.0
2011-02-11,AMZN,185.55999755859372,4487900.0
2011-02-14,AMZN,189.25,4061300.0
2011-02-15,AMZN,188.72999572753903,3890900.0
2011-02-16,AMZN,189.7700042724609,4628200.0
2011-02-17,AMZN,185.7700042724609,3425500.0
2011-02-18,AMZN,187.5399932861328,4178600.0
2011-02-22,AMZN,183.67999267578125,5637100.0
2011-02-23,AMZN,180.25,5482000.0
2011-02-24,AMZN,176.86000061035156,4656500.0
2011-02-25,AMZN,178.9499969482422,4191400.0
2011-02-28,AMZN,173.91000366210938,6783200.0
2011-03-01,AMZN,173.52999877929688,5847100.0
2011-03-02,AMZN,169.08999633789062,5185700.0
2011-03-03,AMZN,173.7100067138672,4138200.0
2011-03-04,AMZN,172.6199951171875,4924300.0
2011-03-07,AMZN,171.9199981689453,5932900.0
2011-03-08,AMZN,169.38999938964844,4219000.0
2011-03-09,AMZN,166.6699981689453,7108900.0
2011-03-10,AMZN,167.07000732421875,5998400.0
2011-03-11,AMZN,165.5,4609900.0
2011-03-14,AMZN,166.60000610351562,4022000.0
2011-03-15,AMZN,161.38999938964844,4934500.0
2011-03-16,AMZN,164.6999969482422,5208100.0
2011-03-17,AMZN,165.91000366210938,6471400.0
2011-03-18,AMZN,161.19000244140625,7442700.0
2011-03-21,AMZN,163.3699951171875,4055100.0
2011-03-22,AMZN,164.07000732421875,3611400.0
2011-03-23,AMZN,162.3000030517578,4721300.0
2011-03-24,AMZN,168.2100067138672,6283200.0
2011-03-25,AMZN,171.63999938964844,4293800.0
2011-03-28,AMZN,171.8000030517578,3400800.0
2011-03-29,AMZN,170.72999572753906,4884600.0
2011-03-30,AMZN,177.77999877929688,6859300.0
2011-03-31,AMZN,179.30999755859375,4826500.0
2011-04-01,AMZN,181.5800018310547,5684100.0
2011-04-04,AMZN,180.88999938964844,4186400.0
2011-04-05,AMZN,182.1000061035156,5569200.0
2011-04-06,AMZN,186.1499938964844,5430700.0
2011-04-07,AMZN,182.77999877929688,4564000.0
2011-04-08,AMZN,185.25999450683597,3726400.0
2011-04-11,AMZN,184.8600006103516,3297100.0
2011-04-12,AMZN,183.05999755859372,5334500.0
2011-04-13,AMZN,180.8300018310547,4216300.0
2011-04-14,AMZN,181.38999938964844,3588200.0
2011-04-15,AMZN,181.0,4272400.0
2011-04-18,AMZN,178.3800048828125,4616500.0
2011-04-19,AMZN,178.35000610351562,2646000.0
2011-04-20,AMZN,181.6199951171875,4067500.0
2011-04-21,AMZN,184.55999755859372,3348100.0
2011-04-25,AMZN,185.6499938964844,3438100.0
2011-04-26,AMZN,186.2700042724609,11200000.0
2011-04-27,AMZN,183.1999969482422,23623000.0
2011-04-28,AMZN,195.9600067138672,7300000.0
2011-04-29,AMZN,194.3800048828125,6640900.0
2011-05-02,AMZN,196.57000732421875,9398100.0
2011-05-03,AMZN,201.0,6100000.0
2011-05-04,AMZN,198.25,6550000.0
2011-05-05,AMZN,198.66000366210935,4600000.0
2011-05-06,AMZN,199.1000061035156,4013900.0
2011-05-09,AMZN,198.33999633789065,5825400.0
2011-05-10,AMZN,201.94000244140625,5885900.0
2011-05-11,AMZN,203.1199951171875,4809000.0
2011-05-12,AMZN,204.22000122070312,4800000.0
2011-05-13,AMZN,205.6999969482422,4123700.0
2011-05-16,AMZN,200.5399932861328,9386400.0
2011-05-17,AMZN,191.82000732421875,7073300.0
2011-05-18,AMZN,194.1300048828125,4955800.0
2011-05-19,AMZN,198.3300018310547,3701200.0
2011-05-20,AMZN,197.9499969482422,3381000.0
2011-05-23,AMZN,195.55999755859372,4200000.0
2011-05-24,AMZN,197.0,2972700.0
2011-05-25,AMZN,193.57000732421875,4661300.0
2011-05-26,AMZN,191.2400054931641,4075200.0
2011-05-27,AMZN,194.75999450683597,2352600.0
2011-05-31,AMZN,195.94000244140625,3409000.0
2011-06-01,AMZN,196.05999755859372,3445200.0
2011-06-02,AMZN,192.27999877929688,3044900.0
2011-06-03,AMZN,191.22999572753903,4974500.0
2011-06-06,AMZN,188.00999450683597,3716000.0
2011-06-07,AMZN,185.72000122070312,4866500.0
2011-06-08,AMZN,187.4499969482422,3716600.0
2011-06-09,AMZN,189.7400054931641,4187300.0
2011-06-10,AMZN,189.25,3760400.0
2011-06-13,AMZN,186.80999755859372,3868900.0
2011-06-14,AMZN,188.9900054931641,3960300.0
2011-06-15,AMZN,188.0399932861328,6317700.0
2011-06-16,AMZN,185.7400054931641,6032100.0
2011-06-17,AMZN,186.50999450683597,6322200.0
2011-06-20,AMZN,185.9600067138672,2831700.0
2011-06-21,AMZN,188.3000030517578,4182600.0
2011-06-22,AMZN,193.9600067138672,3129700.0
2011-06-23,AMZN,189.5,4609600.0
2011-06-24,AMZN,193.8800048828125,3614500.0
2011-06-27,AMZN,194.5,6100700.0
2011-06-28,AMZN,201.9199981689453,3825300.0
2011-06-29,AMZN,202.6699981689453,4608900.0
2011-06-30,AMZN,200.77999877929688,4448100.0
2011-07-01,AMZN,205.5500030517578,4008700.0
2011-07-05,AMZN,208.75999450683597,3585200.0
2011-07-06,AMZN,212.1199951171875,2607600.0
2011-07-07,AMZN,215.08999633789065,3144900.0
2011-07-08,AMZN,214.3000030517578,3707900.0
2011-07-11,AMZN,216.7400054931641,4033700.0
2011-07-12,AMZN,214.63999938964844,3985700.0
2011-07-13,AMZN,214.6999969482422,4229900.0
2011-07-14,AMZN,213.5800018310547,3902500.0
2011-07-15,AMZN,213.0800018310547,4072600.0
2011-07-18,AMZN,212.52999877929688,2898100.0
2011-07-19,AMZN,213.7700042724609,4437200.0
2011-07-20,AMZN,220.0500030517578,3372900.0
2011-07-21,AMZN,216.7400054931641,4545300.0
2011-07-22,AMZN,213.8600006103516,3591700.0
2011-07-25,AMZN,215.4900054931641,3342800.0
2011-07-26,AMZN,214.9900054931641,9863600.0
2011-07-27,AMZN,224.38999938964844,12955600.0
2011-07-28,AMZN,223.2700042724609,5354900.0
2011-07-29,AMZN,221.2899932861328,5167700.0
2011-08-01,AMZN,225.0,5789300.0
2011-08-02,AMZN,220.32000732421875,6586700.0
2011-08-03,AMZN,212.97000122070312,8197100.0
2011-08-04,AMZN,206.72999572753903,6579500.0
2011-08-05,AMZN,204.6699981689453,10024000.0
2011-08-08,AMZN,196.3999938964844,10427500.0
2011-08-09,AMZN,196.6999969482422,10491200.0
2011-08-10,AMZN,200.75999450683597,8757600.0
2011-08-11,AMZN,197.00999450683597,7401900.0
2011-08-12,AMZN,200.27999877929688,5620400.0
2011-08-15,AMZN,202.05999755859372,4785900.0
2011-08-16,AMZN,201.13999938964844,5205900.0
2011-08-17,AMZN,198.52999877929688,3991100.0
2011-08-18,AMZN,191.2100067138672,8275200.0
2011-08-19,AMZN,180.2899932861328,7244200.0
2011-08-22,AMZN,182.8300018310547,5313700.0
2011-08-23,AMZN,178.9199981689453,7351600.0
2011-08-24,AMZN,193.88999938964844,6248700.0
2011-08-25,AMZN,194.41000366210935,3760800.0
2011-08-26,AMZN,191.2400054931641,5310700.0
2011-08-29,AMZN,202.82000732421875,4511000.0
2011-08-30,AMZN,205.77999877929688,5915700.0
2011-08-31,AMZN,212.2700042724609,7405000.0
2011-09-01,AMZN,215.27999877929688,5275300.0
2011-09-02,AMZN,208.94000244140625,4232000.0
2011-09-06,AMZN,204.7700042724609,6216200.0
2011-09-07,AMZN,218.8000030517578,5295800.0
2011-09-08,AMZN,218.3000030517578,4397900.0
2011-09-09,AMZN,215.0500030517578,4574300.0
2011-09-12,AMZN,208.75,5342100.0
2011-09-13,AMZN,217.7899932861328,4835900.0
2011-09-14,AMZN,220.22000122070312,5881700.0
2011-09-15,AMZN,223.9900054931641,5608800.0
2011-09-16,AMZN,227.57000732421875,11753000.0
2011-09-19,AMZN,237.1100006103516,8223300.0
2011-09-20,AMZN,240.8000030517578,7385500.0
2011-09-21,AMZN,234.50999450683597,5881500.0
2011-09-22,AMZN,224.72000122070312,8254600.0
2011-09-23,AMZN,220.50999450683597,6468100.0
2011-09-26,AMZN,227.47999572753903,5794100.0
2011-09-27,AMZN,234.22000122070312,7837500.0
2011-09-28,AMZN,226.3500061035156,14436900.0
2011-09-29,AMZN,234.1699981689453,9378500.0
2011-09-30,AMZN,218.19000244140625,6550300.0
2011-10-03,AMZN,217.00999450683597,6624400.0
2011-10-04,AMZN,209.6199951171875,8711600.0
2011-10-05,AMZN,212.52999877929688,6508200.0
2011-10-06,AMZN,220.27999877929688,6849300.0
2011-10-07,AMZN,222.47999572753903,6784300.0
2011-10-10,AMZN,226.22999572753903,5143100.0
2011-10-11,AMZN,230.6000061035156,5003700.0
2011-10-12,AMZN,236.63999938964844,6510800.0
2011-10-13,AMZN,237.0,4833500.0
2011-10-14,AMZN,240.8699951171875,5923700.0
2011-10-17,AMZN,244.2899932861328,4779000.0
2011-10-18,AMZN,242.30999755859372,4609700.0
2011-10-19,AMZN,240.6699981689453,6715100.0
2011-10-20,AMZN,232.1300048828125,4524900.0
2011-10-21,AMZN,236.91000366210935,4572500.0
2011-10-24,AMZN,236.0200042724609,4975800.0
2011-10-25,AMZN,238.58999633789065,14012600.0
2011-10-26,AMZN,203.69000244140625,24134200.0
2011-10-27,AMZN,204.25999450683597,10774300.0
2011-10-28,AMZN,206.52999877929688,9880400.0
2011-10-31,AMZN,215.7899932861328,7343300.0
2011-11-01,AMZN,208.1100006103516,8511800.0
2011-11-02,AMZN,215.5500030517578,6122000.0
2011-11-03,AMZN,216.3000030517578,5315000.0
2011-11-04,AMZN,217.6499938964844,4065800.0
2011-11-07,AMZN,216.83999633789065,3860000.0
2011-11-08,AMZN,219.1999969482422,3914500.0
2011-11-09,AMZN,214.9499969482422,4680600.0
2011-11-10,AMZN,213.5,5044600.0
2011-11-11,AMZN,212.5200042724609,5163100.0
2011-11-14,AMZN,215.6499938964844,6522200.0
2011-11-15,AMZN,218.0,5739000.0
2011-11-16,AMZN,216.2700042724609,5509400.0
2011-11-17,AMZN,212.50999450683597,7983100.0
2011-11-18,AMZN,205.3300018310547,8437500.0
2011-11-21,AMZN,193.2899932861328,11321200.0
2011-11-22,AMZN,186.9499969482422,9915600.0
2011-11-23,AMZN,193.05999755859372,8011300.0
2011-11-25,AMZN,190.41000366210935,4972000.0
2011-11-28,AMZN,191.6499938964844,7207300.0
2011-11-29,AMZN,194.77999877929688,6575100.0
2011-11-30,AMZN,194.75999450683597,7717000.0
2011-12-01,AMZN,191.8500061035156,7327700.0
2011-12-02,AMZN,197.07000732421875,7526200.0
2011-12-05,AMZN,198.8600006103516,5922100.0
2011-12-06,AMZN,195.97999572753903,5202000.0
2011-12-07,AMZN,191.02999877929688,6427300.0
2011-12-08,AMZN,193.57000732421875,4361100.0
2011-12-09,AMZN,191.2100067138672,5158800.0
2011-12-12,AMZN,190.02999877929688,4343200.0
2011-12-13,AMZN,188.55999755859372,9297300.0
2011-12-14,AMZN,179.0,11614200.0
2011-12-15,AMZN,182.0500030517578,7259900.0
2011-12-16,AMZN,182.4199981689453,6664100.0
2011-12-19,AMZN,182.0,4533600.0
2011-12-20,AMZN,182.69000244140625,4600100.0
2011-12-21,AMZN,181.9199981689453,8066700.0
2011-12-22,AMZN,175.08999633789062,4694900.0
2011-12-23,AMZN,179.22000122070312,3496500.0
2011-12-27,AMZN,177.72999572753906,2950900.0
2011-12-28,AMZN,176.38999938964844,3659500.0
2011-12-29,AMZN,169.6199951171875,8209300.0
2011-12-30,AMZN,173.36000061035156,4279800.0
2012-01-03,AMZN,175.88999938964844,5110800.0
2012-01-04,AMZN,179.2100067138672,4205200.0
2012-01-05,AMZN,175.94000244140625,3809100.0
2012-01-06,AMZN,178.07000732421875,7008400.0
2012-01-09,AMZN,182.75999450683597,5056900.0
2012-01-10,AMZN,181.1000061035156,3985800.0
2012-01-11,AMZN,179.63999938964844,3102700.0
2012-01-12,AMZN,179.4199981689453,5385800.0
2012-01-13,AMZN,175.80999755859375,4753500.0
2012-01-17,AMZN,180.1499938964844,5644500.0
2012-01-18,AMZN,181.94000244140625,7473500.0
2012-01-19,AMZN,190.8800048828125,7096000.0
2012-01-20,AMZN,190.7100067138672,5610300.0
2012-01-23,AMZN,190.7899932861328,4585300.0
2012-01-24,AMZN,185.0,4673800.0
2012-01-25,AMZN,186.9900054931641,4306400.0
2012-01-26,AMZN,189.3000030517578,5873600.0
2012-01-27,AMZN,193.08999633789065,4659000.0
2012-01-30,AMZN,193.67999267578125,5424100.0
2012-01-31,AMZN,194.0,12772200.0
2012-02-01,AMZN,173.80999755859375,21336600.0
2012-02-02,AMZN,179.64999389648438,8736300.0
2012-02-03,AMZN,182.8300018310547,8120500.0
2012-02-06,AMZN,186.27999877929688,5310000.0
2012-02-07,AMZN,182.6499938964844,5103900.0
2012-02-08,AMZN,184.9499969482422,5476600.0
2012-02-09,AMZN,184.5,7189200.0
2012-02-10,AMZN,183.4199981689453,5797100.0
2012-02-13,AMZN,187.1699981689453,6071400.0
2012-02-14,AMZN,191.0800018310547,9527100.0
2012-02-15,AMZN,191.2899932861328,7794400.0
2012-02-16,AMZN,177.7899932861328,12563800.0
2012-02-17,AMZN,180.08999633789062,7418100.0
2012-02-21,AMZN,182.6499938964844,6756500.0
2012-02-22,AMZN,181.9499969482422,5785400.0
2012-02-23,AMZN,179.63999938964844,5153800.0
2012-02-24,AMZN,179.6999969482422,3668700.0
2012-02-27,AMZN,177.5399932861328,3706200.0
2012-02-28,AMZN,178.89999389648438,5764500.0
